datetime,NIFTY 50_open,NIFTY 50_high,NIFTY 50_low,NIFTY 50_close
2023-03-14 09:15:59,17160.55,17177.2,17147.65,17147.65
2023-03-14 09:16:59,17147.45,17147.45,17118.15,17124.85
2023-03-14 09:17:59,17125.5,17158.95,17125.5,17150.1
2023-03-14 09:18:59,17151.0,17176.2,17150.0,17176.2
2023-03-14 09:19:59,17175.25,17187.55,17164.8,17167.85
2023-03-14 09:20:59,17167.7,17178.9,17155.95,17160.95
2023-03-14 09:21:59,17161.15,17161.15,17143.45,17161.05
2023-03-14 09:22:59,17160.9,17161.65,17130.5,17135.25
2023-03-14 09:23:59,17135.85,17135.85,17116.7,17124.6
2023-03-14 09:24:59,17125.95,17130.4,17112.4,17123.8
2023-03-14 09:25:59,17121.55,17152.55,17117.65,17141.85
2023-03-14 09:26:59,17142.85,17158.75,17142.85,17155.8
2023-03-14 09:27:59,17157.2,17190.95,17157.2,17184.85
2023-03-14 09:28:59,17184.55,17195.3,17164.0,17172.0
2023-03-14 09:29:59,17172.75,17186.65,17158.45,17184.2
2023-03-14 09:30:59,17182.95,17209.85,17182.95,17209.85
2023-03-14 09:31:59,17209.5,17217.9,17202.75,17217.0
2023-03-14 09:32:59,17216.5,17224.05,17203.6,17206.6
2023-03-14 09:33:59,17207.75,17210.3,17201.35,17208.3
2023-03-14 09:34:59,17209.0,17217.1,17194.7,17198.5
2023-03-14 09:35:59,17197.85,17214.65,17196.45,17210.55
2023-03-14 09:36:59,17211.2,17224.65,17208.4,17214.5
2023-03-14 09:37:59,17214.8,17215.25,17201.05,17201.05
2023-03-14 09:38:59,17202.2,17202.25,17178.4,17182.75
2023-03-14 09:39:59,17182.15,17196.75,17182.15,17188.8
2023-03-14 09:40:59,17189.4,17192.7,17180.3,17180.3
2023-03-14 09:41:59,17180.7,17182.85,17167.5,17168.45
2023-03-14 09:42:59,17168.2,17180.4,17155.8,17175.75
2023-03-14 09:43:59,17175.6,17176.2,17153.0,17157.05
2023-03-14 09:44:59,17158.3,17166.45,17154.35,17157.6
2023-03-14 09:45:59,17158.7,17161.3,17147.45,17151.25
2023-03-14 09:46:59,17151.15,17160.35,17145.0,17153.2
2023-03-14 09:47:59,17155.45,17155.45,17147.6,17152.65
2023-03-14 09:48:59,17151.05,17172.1,17144.4,17169.5
2023-03-14 09:49:59,17169.35,17178.2,17164.75,17171.65
2023-03-14 09:50:59,17171.6,17180.1,17170.45,17174.6
2023-03-14 09:51:59,17173.65,17189.85,17173.65,17184.95
2023-03-14 09:52:59,17185.55,17186.0,17163.6,17164.55
2023-03-14 09:53:59,17163.95,17168.75,17161.1,17162.55
2023-03-14 09:54:59,17163.9,17171.7,17163.8,17171.3
2023-03-14 09:55:59,17170.8,17181.55,17166.6,17181.55
2023-03-14 09:56:59,17182.9,17191.35,17171.75,17172.7
2023-03-14 09:57:59,17173.5,17178.4,17165.7,17175.7
2023-03-14 09:58:59,17175.05,17180.85,17172.9,17180.25
2023-03-14 09:59:59,17179.65,17185.1,17179.35,17180.55
2023-03-14 10:00:59,17180.2,17183.9,17169.0,17172.45
2023-03-14 10:01:59,17173.95,17173.95,17164.1,17167.35
2023-03-14 10:02:59,17167.25,17167.25,17149.2,17150.35
2023-03-14 10:03:59,17150.35,17157.45,17141.2,17155.75
2023-03-14 10:04:59,17154.75,17162.1,17146.25,17146.45
2023-03-14 10:05:59,17145.45,17147.65,17140.05,17146.8
2023-03-14 10:06:59,17146.15,17152.15,17146.15,17151.7
2023-03-14 10:07:59,17151.45,17151.45,17136.75,17138.35
2023-03-14 10:08:59,17138.2,17141.4,17137.3,17140.45
2023-03-14 10:09:59,17140.45,17141.0,17127.85,17127.85
2023-03-14 10:10:59,17129.4,17139.6,17127.1,17139.6
2023-03-14 10:11:59,17139.8,17144.55,17135.15,17135.6
2023-03-14 10:12:59,17134.3,17138.65,17129.95,17137.95
2023-03-14 10:13:59,17136.6,17138.2,17131.45,17132.5
2023-03-14 10:14:59,17132.35,17134.8,17127.45,17127.5
2023-03-14 10:15:59,17126.85,17126.85,17118.45,17118.45
2023-03-14 10:16:59,17118.05,17118.6,17100.35,17105.3
2023-03-14 10:17:59,17105.25,17107.35,17096.2,17100.35
2023-03-14 10:18:59,17100.6,17107.45,17094.35,17105.95
2023-03-14 10:19:59,17103.45,17103.45,17096.8,17096.8
2023-03-14 10:20:59,17096.55,17103.3,17089.15,17089.95
2023-03-14 10:21:59,17089.2,17096.15,17085.15,17096.15
2023-03-14 10:22:59,17096.1,17097.15,17079.4,17080.3
2023-03-14 10:23:59,17081.3,17082.9,17074.6,17080.55
2023-03-14 10:24:59,17081.85,17085.25,17075.9,17075.9
2023-03-14 10:25:59,17075.35,17097.75,17070.9,17091.65
2023-03-14 10:26:59,17091.7,17099.1,17086.3,17096.55
2023-03-14 10:27:59,17096.95,17102.5,17094.4,17098.15
2023-03-14 10:28:59,17098.25,17103.3,17093.35,17094.35
2023-03-14 10:29:59,17093.95,17094.2,17087.55,17087.65
2023-03-14 10:30:59,17087.5,17089.55,17085.85,17088.1
2023-03-14 10:31:59,17088.0,17088.4,17078.95,17078.95
2023-03-14 10:32:59,17078.75,17078.75,17072.85,17073.55
2023-03-14 10:33:59,17073.25,17073.25,17066.85,17072.0
2023-03-14 10:34:59,17072.4,17085.0,17071.95,17082.3
2023-03-14 10:35:59,17081.65,17085.3,17075.85,17076.95
2023-03-14 10:36:59,17076.8,17076.8,17072.25,17073.6
2023-03-14 10:37:59,17073.0,17084.7,17072.55,17083.2
2023-03-14 10:38:59,17083.05,17094.75,17083.05,17084.85
2023-03-14 10:39:59,17085.2,17094.15,17085.2,17086.5
2023-03-14 10:40:59,17086.35,17091.9,17085.55,17089.25
2023-03-14 10:41:59,17089.1,17091.65,17087.85,17088.0
2023-03-14 10:42:59,17087.9,17100.9,17086.25,17100.1
2023-03-14 10:43:59,17099.45,17110.85,17098.85,17102.2
2023-03-14 10:44:59,17102.6,17105.8,17099.35,17100.8
2023-03-14 10:45:59,17101.0,17112.6,17101.0,17112.5
2023-03-14 10:46:59,17111.9,17123.45,17111.9,17120.95
2023-03-14 10:47:59,17120.35,17121.2,17113.15,17113.15
2023-03-14 10:48:59,17113.85,17115.55,17107.7,17107.85
2023-03-14 10:49:59,17107.8,17114.5,17104.75,17105.15
2023-03-14 10:50:59,17105.4,17109.9,17096.55,17096.55
2023-03-14 10:51:59,17097.1,17100.75,17092.6,17100.25
2023-03-14 10:52:59,17100.15,17100.15,17087.4,17087.4
2023-03-14 10:53:59,17085.55,17089.4,17084.15,17085.85
2023-03-14 10:54:59,17086.65,17086.85,17080.9,17085.1
2023-03-14 10:55:59,17085.0,17086.6,17082.75,17083.75
2023-03-14 10:56:59,17084.25,17088.75,17081.95,17088.4
2023-03-14 10:57:59,17090.5,17091.7,17079.95,17081.35
2023-03-14 10:58:59,17081.65,17083.0,17080.0,17082.65
2023-03-14 10:59:59,17082.8,17089.35,17082.55,17087.7
2023-03-14 11:00:59,17085.1,17085.1,17068.95,17068.95
2023-03-14 11:01:59,17069.65,17075.75,17066.1,17075.75
2023-03-14 11:02:59,17075.95,17079.25,17071.45,17071.95
2023-03-14 11:03:59,17071.85,17075.5,17062.95,17065.6
2023-03-14 11:04:59,17066.0,17067.3,17060.9,17065.3
2023-03-14 11:05:59,17065.05,17071.05,17059.65,17069.8
2023-03-14 11:06:59,17070.1,17070.3,17063.8,17067.6
2023-03-14 11:07:59,17067.6,17068.15,17063.95,17066.5
2023-03-14 11:08:59,17067.5,17067.5,17057.8,17059.2
2023-03-14 11:09:59,17059.85,17066.25,17059.1,17061.75
2023-03-14 11:10:59,17062.2,17064.9,17060.4,17064.75
2023-03-14 11:11:59,17063.25,17071.3,17063.15,17063.7
2023-03-14 11:12:59,17063.0,17066.15,17052.7,17052.7
2023-03-14 11:13:59,17052.55,17053.85,17050.7,17051.8
2023-03-14 11:14:59,17050.3,17055.6,17049.5,17055.6
2023-03-14 11:15:59,17055.25,17055.35,17052.05,17053.4
2023-03-14 11:16:59,17053.3,17053.65,17050.1,17050.8
2023-03-14 11:17:59,17050.85,17050.9,17045.0,17045.25
2023-03-14 11:18:59,17045.6,17050.6,17045.6,17046.75
2023-03-14 11:19:59,17046.85,17047.3,17038.55,17041.15
2023-03-14 11:20:59,17041.0,17047.55,17039.25,17040.25
2023-03-14 11:21:59,17040.3,17056.45,17038.9,17054.4
2023-03-14 11:22:59,17054.5,17057.2,17053.4,17056.05
2023-03-14 11:23:59,17056.1,17064.75,17055.3,17059.05
2023-03-14 11:24:59,17059.4,17059.4,17050.85,17050.85
2023-03-14 11:25:59,17051.2,17056.0,17050.4,17056.0
2023-03-14 11:26:59,17055.95,17067.7,17055.95,17062.5
2023-03-14 11:27:59,17063.35,17070.95,17063.35,17070.8
2023-03-14 11:28:59,17070.55,17070.55,17054.5,17055.7
2023-03-14 11:29:59,17055.7,17066.75,17055.5,17063.9
2023-03-14 11:30:59,17064.2,17065.55,17054.2,17060.5
2023-03-14 11:31:59,17061.4,17062.3,17058.4,17060.25
2023-03-14 11:32:59,17060.45,17062.3,17054.95,17055.9
2023-03-14 11:33:59,17056.05,17059.6,17054.3,17055.25
2023-03-14 11:34:59,17055.55,17060.55,17054.7,17059.95
2023-03-14 11:35:59,17060.35,17076.3,17059.65,17070.5
2023-03-14 11:36:59,17070.65,17070.8,17063.95,17068.2
2023-03-14 11:37:59,17067.65,17075.6,17066.8,17072.35
2023-03-14 11:38:59,17072.1,17083.25,17071.75,17083.25
2023-03-14 11:39:59,17083.5,17088.9,17079.9,17082.2
2023-03-14 11:40:59,17082.8,17085.15,17072.7,17078.5
2023-03-14 11:41:59,17078.05,17082.55,17067.4,17069.15
2023-03-14 11:42:59,17068.75,17071.1,17062.65,17066.25
2023-03-14 11:43:59,17066.65,17072.25,17066.65,17068.8
2023-03-14 11:44:59,17068.75,17074.9,17067.25,17071.95
2023-03-14 11:45:59,17070.85,17072.9,17065.6,17065.65
2023-03-14 11:46:59,17065.6,17069.55,17065.6,17066.8
2023-03-14 11:47:59,17067.0,17067.5,17060.85,17060.85
2023-03-14 11:48:59,17060.65,17060.65,17054.5,17054.75
2023-03-14 11:49:59,17054.95,17055.15,17049.45,17050.05
2023-03-14 11:50:59,17050.25,17060.5,17050.25,17060.5
2023-03-14 11:51:59,17060.45,17060.55,17055.1,17055.85
2023-03-14 11:52:59,17055.5,17058.5,17053.75,17056.45
2023-03-14 11:53:59,17056.15,17059.75,17054.85,17054.85
2023-03-14 11:54:59,17053.75,17053.75,17049.65,17050.45
2023-03-14 11:55:59,17051.85,17051.85,17047.75,17047.85
2023-03-14 11:56:59,17048.0,17050.05,17044.75,17046.45
2023-03-14 11:57:59,17046.2,17046.6,17044.1,17044.7
2023-03-14 11:58:59,17044.7,17050.2,17042.4,17050.2
2023-03-14 11:59:59,17050.0,17069.6,17049.45,17055.4
2023-03-14 12:00:59,17055.45,17058.7,17049.55,17049.8
2023-03-14 12:01:59,17049.7,17050.0,17045.3,17048.9
2023-03-14 12:02:59,17048.8,17048.8,17043.5,17045.15
2023-03-14 12:03:59,17044.7,17048.9,17044.7,17048.9
2023-03-14 12:04:59,17048.65,17052.3,17047.7,17050.5
2023-03-14 12:05:59,17049.85,17070.0,17049.8,17057.25
2023-03-14 12:06:59,17056.5,17075.15,17054.15,17075.15
2023-03-14 12:07:59,17074.85,17076.1,17068.75,17069.45
2023-03-14 12:08:59,17068.65,17069.75,17059.3,17062.0
2023-03-14 12:09:59,17062.4,17065.55,17061.35,17064.35
2023-03-14 12:10:59,17064.5,17071.0,17063.55,17070.75
2023-03-14 12:11:59,17070.45,17071.95,17065.4,17067.0
2023-03-14 12:12:59,17065.4,17065.4,17061.0,17064.55
2023-03-14 12:13:59,17063.95,17066.4,17062.85,17065.35
2023-03-14 12:14:59,17064.85,17070.25,17063.35,17069.2
2023-03-14 12:15:59,17068.9,17070.7,17063.3,17069.3
2023-03-14 12:16:59,17068.6,17075.1,17063.7,17066.95
2023-03-14 12:17:59,17066.4,17066.8,17061.85,17066.2
2023-03-14 12:18:59,17066.0,17066.95,17059.15,17061.0
2023-03-14 12:19:59,17060.55,17066.4,17059.3,17066.35
2023-03-14 12:20:59,17066.25,17073.8,17065.7,17073.8
2023-03-14 12:21:59,17072.7,17091.8,17072.7,17091.8
2023-03-14 12:22:59,17090.8,17095.05,17083.85,17088.3
2023-03-14 12:23:59,17088.6,17103.35,17085.4,17103.35
2023-03-14 12:24:59,17103.55,17103.55,17095.8,17098.7
2023-03-14 12:25:59,17099.05,17127.0,17099.05,17127.0
2023-03-14 12:26:59,17127.0,17132.4,17123.25,17128.15
2023-03-14 12:27:59,17127.5,17153.5,17127.5,17142.65
2023-03-14 12:28:59,17142.65,17151.9,17142.65,17151.7
2023-03-14 12:29:59,17151.0,17161.05,17149.55,17149.55
2023-03-14 12:30:59,17147.6,17172.75,17147.6,17172.75
2023-03-14 12:31:59,17172.55,17185.7,17170.05,17176.8
2023-03-14 12:32:59,17175.05,17177.65,17160.4,17167.95
2023-03-14 12:33:59,17167.3,17172.4,17154.45,17157.7
2023-03-14 12:34:59,17157.45,17157.45,17149.25,17151.85
2023-03-14 12:35:59,17151.7,17165.65,17151.7,17164.7
2023-03-14 12:36:59,17163.65,17163.65,17139.15,17146.05
2023-03-14 12:37:59,17147.95,17157.3,17146.45,17157.3
2023-03-14 12:38:59,17157.7,17162.05,17138.55,17140.9
2023-03-14 12:39:59,17140.05,17148.15,17138.1,17142.15
2023-03-14 12:40:59,17141.1,17143.1,17131.5,17133.55
2023-03-14 12:41:59,17133.2,17142.3,17132.35,17135.35
2023-03-14 12:42:59,17134.9,17134.9,17123.3,17125.6
2023-03-14 12:43:59,17125.65,17125.65,17107.75,17112.9
2023-03-14 12:44:59,17112.7,17112.85,17097.75,17105.05
2023-03-14 12:45:59,17104.2,17104.8,17091.0,17094.65
2023-03-14 12:46:59,17093.8,17095.25,17086.0,17086.7
2023-03-14 12:47:59,17086.35,17103.9,17081.9,17099.05
2023-03-14 12:48:59,17096.6,17096.6,17087.75,17094.05
2023-03-14 12:49:59,17093.95,17094.6,17085.45,17088.05
2023-03-14 12:50:59,17088.8,17099.5,17088.8,17098.65
2023-03-14 12:51:59,17097.75,17097.75,17082.25,17083.2
2023-03-14 12:52:59,17083.25,17087.3,17078.85,17081.45
2023-03-14 12:53:59,17082.2,17086.15,17078.75,17085.55
2023-03-14 12:54:59,17084.9,17084.9,17075.45,17077.85
2023-03-14 12:55:59,17077.85,17084.6,17074.3,17084.6
2023-03-14 12:56:59,17084.8,17085.7,17063.7,17064.05
2023-03-14 12:57:59,17063.1,17063.1,17047.75,17056.75
2023-03-14 12:58:59,17055.2,17069.45,17055.2,17061.2
2023-03-14 12:59:59,17060.75,17060.75,17046.7,17056.85
2023-03-14 13:00:59,17056.4,17056.4,17040.6,17043.95
2023-03-14 13:01:59,17043.65,17058.3,17042.7,17055.6
2023-03-14 13:02:59,17055.35,17055.35,17048.05,17049.3
2023-03-14 13:03:59,17048.4,17048.4,17029.3,17038.2
2023-03-14 13:04:59,17037.95,17044.15,17032.7,17038.65
2023-03-14 13:05:59,17038.65,17046.6,17036.35,17042.7
2023-03-14 13:06:59,17041.8,17050.15,17039.6,17049.25
2023-03-14 13:07:59,17049.9,17058.4,17049.9,17052.45
2023-03-14 13:08:59,17052.2,17054.65,17048.4,17052.35
2023-03-14 13:09:59,17051.75,17051.75,17034.05,17034.65
2023-03-14 13:10:59,17033.75,17043.45,17033.55,17040.05
2023-03-14 13:11:59,17039.6,17039.6,17029.6,17033.15
2023-03-14 13:12:59,17031.9,17037.35,17030.4,17031.25
2023-03-14 13:13:59,17031.05,17033.3,17026.2,17032.75
2023-03-14 13:14:59,17032.4,17038.5,17031.0,17036.5
2023-03-14 13:15:59,17034.8,17034.8,17021.75,17021.75
2023-03-14 13:16:59,17022.15,17022.15,17013.65,17015.75
2023-03-14 13:17:59,17014.65,17016.45,17004.95,17015.25
2023-03-14 13:18:59,17014.6,17028.1,17014.25,17028.1
2023-03-14 13:19:59,17027.4,17027.4,17019.6,17021.0
2023-03-14 13:20:59,17020.0,17020.0,17014.1,17017.3
2023-03-14 13:21:59,17016.4,17016.7,17008.15,17009.3
2023-03-14 13:22:59,17009.9,17015.4,17005.7,17008.7
2023-03-14 13:23:59,17008.4,17024.9,17006.05,17017.95
2023-03-14 13:24:59,17017.7,17019.2,17013.0,17018.1
2023-03-14 13:25:59,17017.5,17019.1,17014.85,17019.1
2023-03-14 13:26:59,17018.65,17039.1,17016.75,17039.1
2023-03-14 13:27:59,17041.1,17041.1,17029.7,17032.45
2023-03-14 13:28:59,17032.1,17038.35,17029.2,17033.8
2023-03-14 13:29:59,17034.65,17044.4,17033.0,17044.15
2023-03-14 13:30:59,17043.85,17061.8,17042.1,17056.9
2023-03-14 13:31:59,17056.3,17064.15,17050.55,17055.8
2023-03-14 13:32:59,17053.25,17055.45,17033.3,17033.85
2023-03-14 13:33:59,17033.55,17042.5,17027.15,17030.65
2023-03-14 13:34:59,17030.0,17047.55,17029.2,17039.0
2023-03-14 13:35:59,17039.15,17039.15,17023.5,17030.1
2023-03-14 13:36:59,17029.6,17045.25,17028.8,17045.25
2023-03-14 13:37:59,17044.3,17045.9,17035.5,17039.35
2023-03-14 13:38:59,17037.95,17044.85,17035.05,17039.0
2023-03-14 13:39:59,17039.2,17042.85,17033.7,17042.85
2023-03-14 13:40:59,17043.9,17048.05,17033.0,17034.45
2023-03-14 13:41:59,17034.4,17035.4,17029.05,17031.65
2023-03-14 13:42:59,17031.05,17032.8,17026.7,17031.1
2023-03-14 13:43:59,17031.45,17033.45,17025.65,17029.45
2023-03-14 13:44:59,17028.95,17041.0,17026.6,17041.0
2023-03-14 13:45:59,17040.45,17042.4,17032.2,17042.4
2023-03-14 13:46:59,17041.6,17053.05,17041.4,17052.3
2023-03-14 13:47:59,17051.25,17051.25,17037.1,17046.2
2023-03-14 13:48:59,17046.5,17047.2,17030.9,17032.25
2023-03-14 13:49:59,17032.2,17032.2,17022.65,17025.35
2023-03-14 13:50:59,17024.8,17028.95,17017.25,17017.25
2023-03-14 13:51:59,17015.75,17016.45,17005.9,17010.35
2023-03-14 13:52:59,17010.5,17013.55,16998.7,17013.55
2023-03-14 13:53:59,17012.35,17018.4,17006.6,17008.8
2023-03-14 13:54:59,17007.65,17012.7,17007.0,17010.7
2023-03-14 13:55:59,17010.4,17016.8,17006.1,17012.3
2023-03-14 13:56:59,17011.95,17019.5,17010.25,17018.65
2023-03-14 13:57:59,17018.1,17018.1,17011.25,17014.8
2023-03-14 13:58:59,17014.4,17018.35,17011.75,17016.45
2023-03-14 13:59:59,17016.4,17023.4,17012.1,17021.1
2023-03-14 14:00:59,17020.65,17027.5,17016.65,17027.5
2023-03-14 14:01:59,17027.0,17027.0,17016.45,17020.3
2023-03-14 14:02:59,17020.35,17038.55,17020.35,17032.15
2023-03-14 14:03:59,17031.4,17033.85,17023.5,17024.65
2023-03-14 14:04:59,17024.15,17027.45,17014.4,17015.3
2023-03-14 14:05:59,17014.4,17022.6,17011.95,17019.75
2023-03-14 14:06:59,17019.85,17023.45,17018.3,17022.5
2023-03-14 14:07:59,17021.9,17031.85,17019.85,17021.0
2023-03-14 14:08:59,17020.6,17020.6,17011.9,17019.5
2023-03-14 14:09:59,17020.2,17023.6,17016.55,17018.65
2023-03-14 14:10:59,17019.25,17019.25,17012.3,17014.45
2023-03-14 14:11:59,17014.75,17015.7,17009.9,17009.95
2023-03-14 14:12:59,17009.95,17025.1,17009.95,17016.45
2023-03-14 14:13:59,17015.45,17016.3,17010.85,17012.45
2023-03-14 14:14:59,17012.65,17014.3,17006.9,17008.7
2023-03-14 14:15:59,17009.5,17009.5,16997.8,16999.2
2023-03-14 14:16:59,16999.55,17001.25,16987.1,16996.45
2023-03-14 14:17:59,16997.55,17022.45,16994.85,17022.45
2023-03-14 14:18:59,17022.8,17040.05,17022.8,17033.3
2023-03-14 14:19:59,17032.75,17032.75,17019.9,17020.6
2023-03-14 14:20:59,17021.1,17028.4,17016.35,17027.75
2023-03-14 14:21:59,17030.65,17037.65,17025.6,17037.4
2023-03-14 14:22:59,17037.0,17037.0,17026.05,17030.65
2023-03-14 14:23:59,17033.1,17035.2,17029.95,17033.75
2023-03-14 14:24:59,17034.2,17053.65,17029.8,17053.65
2023-03-14 14:25:59,17055.2,17070.85,17050.55,17066.25
2023-03-14 14:26:59,17068.45,17075.95,17057.35,17057.35
2023-03-14 14:27:59,17056.1,17059.0,17047.4,17052.65
2023-03-14 14:28:59,17052.8,17062.9,17052.8,17055.1
2023-03-14 14:29:59,17056.05,17070.4,17056.05,17063.4
2023-03-14 14:30:59,17064.6,17064.6,17043.15,17047.1
2023-03-14 14:31:59,17049.9,17057.7,17049.9,17056.05
2023-03-14 14:32:59,17056.6,17060.1,17053.7,17054.5
2023-03-14 14:33:59,17055.3,17065.1,17055.3,17059.5
2023-03-14 14:34:59,17059.4,17061.1,17051.7,17051.7
2023-03-14 14:35:59,17052.85,17061.3,17051.25,17052.95
2023-03-14 14:36:59,17052.95,17053.15,17044.5,17048.6
2023-03-14 14:37:59,17049.3,17049.3,17041.6,17042.85
2023-03-14 14:38:59,17042.75,17047.0,17041.2,17045.25
2023-03-14 14:39:59,17047.25,17048.3,17036.15,17036.15
2023-03-14 14:40:59,17035.85,17042.5,17035.05,17036.55
2023-03-14 14:41:59,17036.6,17044.0,17034.35,17040.75
2023-03-14 14:42:59,17040.65,17040.65,17032.9,17033.45
2023-03-14 14:43:59,17034.15,17035.65,17030.85,17034.65
2023-03-14 14:44:59,17034.95,17044.95,17033.95,17044.95
2023-03-14 14:45:59,17046.3,17047.2,17037.0,17037.2
2023-03-14 14:46:59,17037.4,17038.1,17033.45,17035.25
2023-03-14 14:47:59,17035.7,17035.7,17029.75,17032.25
2023-03-14 14:48:59,17032.35,17043.7,17031.25,17037.3
2023-03-14 14:49:59,17038.1,17045.2,17036.75,17038.65
2023-03-14 14:50:59,17039.05,17040.25,17034.65,17036.1
2023-03-14 14:51:59,17035.9,17035.9,17028.9,17028.9
2023-03-14 14:52:59,17028.9,17034.55,17027.0,17030.95
2023-03-14 14:53:59,17031.2,17033.35,17026.15,17032.45
2023-03-14 14:54:59,17034.0,17034.0,17027.9,17027.9
2023-03-14 14:55:59,17027.95,17038.95,17024.95,17034.95
2023-03-14 14:56:59,17035.85,17038.6,17031.45,17035.3
2023-03-14 14:57:59,17035.25,17035.9,17031.25,17034.55
2023-03-14 14:58:59,17034.3,17049.2,17034.25,17048.3
2023-03-14 14:59:59,17048.4,17055.9,17047.65,17049.6
2023-03-14 15:00:59,17049.1,17070.3,17033.1,17046.25
2023-03-14 15:01:59,17046.7,17055.2,17034.75,17034.8
2023-03-14 15:02:59,17033.6,17033.6,17019.3,17019.5
2023-03-14 15:03:59,17020.3,17021.05,17012.1,17013.5
2023-03-14 15:04:59,17013.8,17019.8,17012.65,17016.2
2023-03-14 15:05:59,17016.7,17021.85,17014.6,17016.5
2023-03-14 15:06:59,17017.75,17027.3,17017.75,17026.65
2023-03-14 15:07:59,17026.8,17029.0,17021.95,17022.05
2023-03-14 15:08:59,17022.4,17030.45,17021.7,17030.35
2023-03-14 15:09:59,17030.0,17038.5,17026.95,17036.4
2023-03-14 15:10:59,17036.55,17044.45,17033.0,17034.1
2023-03-14 15:11:59,17034.5,17040.95,17034.5,17039.45
2023-03-14 15:12:59,17040.0,17048.35,17037.1,17047.95
2023-03-14 15:13:59,17047.65,17052.15,17046.85,17047.25
2023-03-14 15:14:59,17047.45,17059.9,17047.35,17059.45
2023-03-14 15:15:59,17060.0,17060.0,17053.6,17056.5
2023-03-14 15:16:59,17055.25,17055.25,17047.7,17048.35
2023-03-14 15:17:59,17048.45,17048.45,17044.5,17044.95
2023-03-14 15:18:59,17043.4,17046.9,17037.8,17044.8
2023-03-14 15:19:59,17045.0,17048.0,17043.25,17045.05
2023-03-14 15:20:59,17044.75,17049.65,17043.8,17047.6
2023-03-14 15:21:59,17049.1,17054.75,17049.1,17053.8
2023-03-14 15:22:59,17053.6,17056.0,17052.4,17052.65
2023-03-14 15:23:59,17052.65,17055.1,17051.5,17055.1
2023-03-14 15:24:59,17055.25,17055.3,17050.45,17054.4
2023-03-14 15:25:59,17054.7,17054.8,17050.25,17050.25
2023-03-14 15:26:59,17049.65,17054.7,17049.5,17053.35
2023-03-14 15:27:59,17052.95,17058.05,17052.4,17056.5
2023-03-14 15:28:59,17056.2,17062.45,17055.3,17062.45
2023-03-14 15:29:59,17061.75,17068.65,17056.6,17068.65
2023-03-14 15:30:59,17067.3,17067.3,17067.3,17067.3
2023-03-15 09:15:59,17166.45,17206.0,17165.8,17206.0
2023-03-15 09:16:59,17203.55,17211.35,17201.3,17206.95
2023-03-15 09:17:59,17205.05,17205.05,17189.6,17200.6
2023-03-15 09:18:59,17200.75,17200.75,17192.4,17197.1
2023-03-15 09:19:59,17197.65,17209.85,17191.95,17202.85
2023-03-15 09:20:59,17202.5,17202.5,17188.9,17199.05
2023-03-15 09:21:59,17198.5,17200.1,17180.2,17180.6
2023-03-15 09:22:59,17179.8,17181.65,17170.85,17179.75
2023-03-15 09:23:59,17180.35,17185.35,17177.7,17180.1
2023-03-15 09:24:59,17182.05,17182.05,17161.2,17172.05
2023-03-15 09:25:59,17172.55,17173.35,17166.0,17166.9
2023-03-15 09:26:59,17166.2,17166.2,17153.45,17155.35
2023-03-15 09:27:59,17154.9,17158.65,17149.45,17156.95
2023-03-15 09:28:59,17159.15,17174.3,17159.15,17174.3
2023-03-15 09:29:59,17175.4,17193.0,17175.4,17189.45
2023-03-15 09:30:59,17190.35,17199.0,17158.1,17167.35
2023-03-15 09:31:59,17166.95,17173.95,17165.65,17173.6
2023-03-15 09:32:59,17174.05,17174.05,17165.55,17170.45
2023-03-15 09:33:59,17170.25,17181.95,17170.0,17180.25
2023-03-15 09:34:59,17179.45,17183.35,17177.8,17182.85
2023-03-15 09:35:59,17183.65,17192.15,17178.75,17178.75
2023-03-15 09:36:59,17178.6,17178.6,17167.9,17172.1
2023-03-15 09:37:59,17171.75,17171.75,17153.9,17161.5
2023-03-15 09:38:59,17161.7,17162.45,17153.9,17154.0
2023-03-15 09:39:59,17152.85,17153.8,17147.0,17148.2
2023-03-15 09:40:59,17147.3,17148.35,17131.95,17131.95
2023-03-15 09:41:59,17132.45,17146.4,17125.1,17144.7
2023-03-15 09:42:59,17144.8,17145.8,17133.65,17135.85
2023-03-15 09:43:59,17136.75,17144.55,17135.9,17142.1
2023-03-15 09:44:59,17142.3,17149.4,17139.55,17149.0
2023-03-15 09:45:59,17149.4,17159.95,17144.8,17144.85
2023-03-15 09:46:59,17144.85,17154.55,17144.5,17154.0
2023-03-15 09:47:59,17154.1,17159.75,17151.45,17159.6
2023-03-15 09:48:59,17160.1,17161.0,17155.25,17156.8
2023-03-15 09:49:59,17157.25,17169.0,17157.0,17169.0
2023-03-15 09:50:59,17169.35,17170.55,17162.1,17162.95
2023-03-15 09:51:59,17162.65,17165.2,17156.4,17156.4
2023-03-15 09:52:59,17154.3,17154.75,17150.6,17150.85
2023-03-15 09:53:59,17150.35,17153.4,17150.35,17153.4
2023-03-15 09:54:59,17153.9,17157.3,17150.05,17151.5
2023-03-15 09:55:59,17151.5,17151.5,17140.85,17141.6
2023-03-15 09:56:59,17142.65,17144.1,17135.45,17143.85
2023-03-15 09:57:59,17143.6,17155.5,17143.6,17148.5
2023-03-15 09:58:59,17149.5,17154.8,17136.2,17136.5
2023-03-15 09:59:59,17136.5,17144.25,17131.35,17141.8
2023-03-15 10:00:59,17141.15,17142.3,17136.0,17137.75
