datetime,TATACHEM_open,TATACHEM_high,TATACHEM_low,TATACHEM_close,TATACHEM_volume
2023-04-12 15:20:59,1020.9,1020.9,1020.2,1020.2,2590.0
2023-04-12 15:21:59,1020.55,1021.4,1020.05,1020.05,11283.0
2023-04-12 15:22:59,1020.05,1020.8,1019.9,1020.0,2942.0
2023-04-12 15:23:59,1020.05,1020.45,1019.35,1019.65,1895.0
2023-04-12 15:24:59,1019.65,1020.3,1019.3,1019.7,1406.0
2023-04-12 15:25:59,1019.65,1020.4,1019.65,1019.7,2639.0
2023-04-12 15:26:59,1019.75,1019.75,1019.05,1019.25,2493.0
2023-04-12 15:27:59,1019.15,1019.6,1018.65,1018.65,2369.0
2023-04-12 15:28:59,1018.95,1021.55,1018.65,1019.1,4784.0
2023-04-12 15:29:59,1019.1,1021.0,1019.1,1019.25,730.0
2023-04-13 09:15:59,1020.0,1022.95,1016.7,1018.05,4272.0
2023-04-13 09:16:59,1018.45,1019.0,1017.45,1017.55,1964.0
2023-04-13 09:17:59,1017.5,1017.75,1016.5,1017.6,3828.0
2023-04-13 09:18:59,1017.6,1019.95,1017.6,1018.95,2251.0
2023-04-13 09:19:59,1019.0,1019.8,1019.0,1019.75,277.0
2023-04-13 09:20:59,1019.5,1019.5,1018.0,1018.25,1583.0
2023-04-13 09:21:59,1018.8,1019.0,1018.2,1019.0,1586.0
2023-04-13 09:22:59,1018.95,1021.35,1018.95,1021.35,3387.0
2023-04-13 09:23:59,1021.75,1023.3,1021.75,1023.15,1457.0
2023-04-13 09:24:59,1023.0,1024.6,1023.0,1024.6,1563.0
2023-04-13 09:25:59,1024.5,1024.65,1022.95,1023.1,6699.0
2023-04-13 09:26:59,1023.0,1023.0,1021.55,1021.75,1375.0
2023-04-13 09:27:59,1021.75,1022.0,1021.5,1021.6,1180.0
2023-04-13 09:28:59,1021.6,1022.2,1021.5,1022.2,814.0
2023-04-13 09:29:59,1022.6,1023.5,1022.6,1022.85,834.0
2023-04-13 09:30:59,1022.85,1023.65,1022.75,1023.2,788.0
2023-04-13 09:31:59,1023.35,1023.35,1022.25,1022.25,821.0
2023-04-13 09:32:59,1022.95,1022.95,1022.5,1022.95,373.0
2023-04-13 09:33:59,1022.95,1023.0,1022.35,1023.0,746.0
2023-04-13 09:34:59,1022.9,1023.0,1021.8,1021.8,1269.0
2023-04-13 09:35:59,1023.0,1023.0,1020.75,1020.75,6320.0
2023-04-13 09:36:59,1020.75,1022.4,1020.05,1021.8,3960.0
2023-04-13 09:37:59,1021.7,1021.7,1020.0,1020.15,1877.0
2023-04-13 09:38:59,1020.15,1021.0,1019.2,1020.15,6807.0
2023-04-13 09:39:59,1020.15,1024.9,1019.7,1024.05,15927.0
2023-04-13 09:40:59,1023.25,1023.95,1022.8,1023.7,6381.0
2023-04-13 09:41:59,1023.7,1024.5,1022.45,1022.45,8247.0
2023-04-13 09:42:59,1022.45,1024.0,1022.25,1024.0,434.0
2023-04-13 09:43:59,1024.0,1024.35,1023.3,1023.9,4401.0
2023-04-13 09:44:59,1023.9,1024.0,1022.45,1022.75,3926.0
2023-04-13 09:45:59,1022.75,1023.6,1022.15,1022.6,3528.0
2023-04-13 09:46:59,1022.5,1022.85,1021.85,1022.85,2291.0
2023-04-13 09:47:59,1022.85,1023.15,1022.3,1023.0,655.0
2023-04-13 09:48:59,1023.0,1023.35,1022.6,1023.0,456.0
2023-04-13 09:49:59,1023.0,1023.5,1023.0,1023.3,729.0
2023-04-13 09:50:59,1023.3,1023.3,1022.7,1023.0,1156.0
2023-04-13 09:51:59,1023.2,1023.3,1022.85,1022.85,317.0
2023-04-13 09:52:59,1023.0,1023.3,1022.65,1022.65,303.0
2023-04-13 09:53:59,1023.0,1023.1,1022.65,1023.1,320.0
2023-04-13 09:54:59,1023.1,1023.1,1021.3,1021.3,1498.0
2023-04-13 09:55:59,1021.3,1022.0,1020.95,1021.4,1488.0
2023-04-13 09:56:59,1020.95,1021.5,1020.6,1021.15,608.0
2023-04-13 09:57:59,1021.15,1021.15,1020.6,1021.15,199.0
2023-04-13 09:58:59,1021.15,1021.15,1020.6,1020.95,418.0
2023-04-13 09:59:59,1020.6,1020.95,1020.6,1020.9,157.0
2023-04-13 10:00:59,1020.9,1021.15,1020.3,1021.15,1658.0
2023-04-13 10:01:59,1021.45,1022.0,1021.45,1021.75,284.0
2023-04-13 10:02:59,1021.75,1021.95,1021.75,1021.85,135.0
2023-04-13 10:03:59,1021.35,1021.65,1020.95,1021.0,191.0
2023-04-13 10:04:59,1021.15,1021.25,1020.7,1020.8,287.0
2023-04-13 10:05:59,1021.15,1021.25,1020.15,1020.55,336.0
2023-04-13 10:06:59,1020.55,1021.0,1020.05,1020.05,1053.0
2023-04-13 10:07:59,1020.05,1020.95,1020.05,1020.5,1675.0
2023-04-13 10:08:59,1020.5,1020.5,1020.0,1020.3,628.0
2023-04-13 10:09:59,1020.0,1021.0,1020.0,1020.95,374.0
2023-04-13 10:10:59,1020.95,1020.95,1020.35,1020.8,181.0
2023-04-13 10:11:59,1020.8,1020.8,1020.0,1020.7,1261.0
2023-04-13 10:12:59,1020.1,1021.65,1020.1,1021.2,2253.0
2023-04-13 10:13:59,1021.2,1021.75,1021.15,1021.75,193.0
2023-04-13 10:14:59,1021.75,1022.2,1021.7,1022.0,879.0
2023-04-13 10:15:59,1022.0,1022.3,1022.0,1022.3,349.0
2023-04-13 10:16:59,1022.3,1022.5,1022.3,1022.45,608.0
2023-04-13 10:17:59,1022.45,1022.45,1021.45,1021.45,1032.0
2023-04-13 10:18:59,1021.45,1021.45,1020.0,1020.45,1058.0
2023-04-13 10:19:59,1020.45,1020.45,1020.0,1020.45,327.0
2023-04-13 10:20:59,1020.45,1020.5,1019.65,1020.1,2968.0
2023-04-13 10:21:59,1019.65,1020.0,1019.5,1020.0,508.0
2023-04-13 10:22:59,1020.0,1020.15,1019.5,1020.0,301.0
2023-04-13 10:23:59,1019.55,1020.0,1019.4,1019.4,609.0
2023-04-13 10:24:59,1019.4,1020.6,1019.4,1020.5,359.0
2023-04-13 10:25:59,1020.5,1020.55,1020.0,1020.2,417.0
2023-04-13 10:26:59,1020.2,1020.5,1020.05,1020.5,99.0
2023-04-13 10:27:59,1020.5,1020.5,1020.0,1020.0,861.0
2023-04-13 10:28:59,1020.0,1020.5,1020.0,1020.4,497.0
2023-04-13 10:29:59,1020.4,1020.4,1020.0,1020.35,156.0
2023-04-13 10:30:59,1020.35,1020.9,1020.0,1020.9,945.0
2023-04-13 10:31:59,1021.0,1021.0,1020.0,1020.55,1293.0
2023-04-13 10:32:59,1020.4,1021.0,1020.0,1021.0,254.0
2023-04-13 10:33:59,1021.15,1021.15,1020.45,1021.15,450.0
2023-04-13 10:34:59,1021.0,1021.15,1020.5,1021.15,513.0
2023-04-13 10:35:59,1021.15,1021.85,1021.05,1021.85,239.0
2023-04-13 10:36:59,1021.85,1021.85,1021.0,1021.3,216.0
2023-04-13 10:37:59,1021.35,1021.7,1021.0,1021.7,228.0
2023-04-13 10:38:59,1021.7,1021.7,1021.65,1021.7,105.0
2023-04-13 10:39:59,1021.2,1021.7,1021.0,1021.05,341.0
2023-04-13 10:40:59,1021.05,1021.5,1020.95,1021.0,438.0
2023-04-13 10:41:59,1020.95,1020.95,1020.0,1020.55,1359.0
2023-04-13 10:42:59,1020.55,1020.6,1020.05,1020.5,62.0
2023-04-13 10:43:59,1020.05,1020.6,1020.0,1020.6,107.0
2023-04-13 10:44:59,1020.6,1020.6,1019.75,1020.2,1495.0
2023-04-13 10:45:59,1020.2,1020.2,1019.95,1020.1,380.0
2023-04-13 10:46:59,1020.0,1020.1,1019.95,1019.95,445.0
2023-04-13 10:47:59,1019.95,1021.0,1019.55,1021.0,2817.0
2023-04-13 10:48:59,1020.55,1021.6,1020.55,1020.75,893.0
2023-04-13 10:49:59,1020.75,1021.25,1020.55,1020.95,242.0
2023-04-13 10:50:59,1021.0,1021.0,1020.15,1020.95,955.0
2023-04-13 10:51:59,1020.95,1022.1,1020.3,1021.95,2408.0
2023-04-13 10:52:59,1021.95,1022.25,1021.35,1021.95,329.0
2023-04-13 10:53:59,1022.0,1022.95,1022.0,1022.65,1686.0
2023-04-13 10:54:59,1022.65,1022.8,1022.15,1022.7,353.0
2023-04-13 10:55:59,1022.0,1024.5,1022.0,1023.15,5298.0
2023-04-13 10:56:59,1023.15,1024.0,1023.15,1024.0,878.0
2023-04-13 10:57:59,1024.0,1025.75,1023.5,1025.75,4797.0
2023-04-13 10:58:59,1025.7,1026.55,1024.1,1024.35,4452.0
2023-04-13 10:59:59,1024.35,1024.9,1023.25,1024.6,989.0
2023-04-13 11:00:59,1024.6,1024.6,1023.25,1023.25,567.0
2023-04-13 11:01:59,1023.25,1023.25,1022.3,1022.7,1105.0
2023-04-13 11:02:59,1022.7,1023.45,1022.15,1023.45,249.0
2023-04-13 11:03:59,1023.45,1023.45,1022.0,1022.45,212.0
2023-04-13 11:04:59,1022.45,1022.7,1022.1,1022.3,294.0
2023-04-13 11:05:59,1022.15,1022.7,1022.15,1022.65,619.0
2023-04-13 11:06:59,1022.65,1022.65,1022.0,1022.0,192.0
2023-04-13 11:07:59,1022.1,1022.1,1022.1,1022.1,46.0
2023-04-13 11:08:59,1022.1,1022.35,1022.1,1022.35,330.0
2023-04-13 11:09:59,1022.35,1022.4,1021.85,1022.0,1295.0
2023-04-13 11:10:59,1022.0,1022.0,1021.6,1021.6,523.0
2023-04-13 11:11:59,1022.0,1022.0,1021.6,1021.6,194.0
2023-04-13 11:12:59,1021.6,1021.85,1021.0,1021.8,2477.0
2023-04-13 11:13:59,1021.9,1021.9,1021.0,1021.25,650.0
2023-04-13 11:14:59,1021.25,1021.6,1020.75,1021.5,960.0
2023-04-13 11:15:59,1021.5,1021.5,1020.2,1020.6,470.0
2023-04-13 11:16:59,1020.6,1021.0,1020.0,1021.0,2087.0
2023-04-13 11:17:59,1021.0,1021.0,1020.0,1020.7,671.0
2023-04-13 11:18:59,1020.7,1021.5,1020.6,1021.5,2561.0
2023-04-13 11:19:59,1021.5,1021.5,1021.0,1021.15,211.0
2023-04-13 11:20:59,1021.15,1021.5,1021.0,1021.1,157.0
2023-04-13 11:21:59,1021.1,1021.5,1020.75,1021.0,390.0
2023-04-13 11:22:59,1021.0,1021.5,1020.55,1021.45,271.0
2023-04-13 11:23:59,1021.5,1021.95,1021.0,1021.95,611.0
2023-04-13 11:24:59,1021.3,1021.65,1020.5,1020.5,105.0
2023-04-13 11:25:59,1020.95,1021.0,1020.55,1021.0,561.0
2023-04-13 11:26:59,1020.55,1021.25,1020.55,1021.25,130.0
2023-04-13 11:27:59,1021.25,1021.25,1020.65,1021.25,115.0
2023-04-13 11:28:59,1021.25,1022.0,1021.25,1022.0,981.0
2023-04-13 11:29:59,1022.0,1022.0,1021.65,1022.0,101.0
2023-04-13 11:30:59,1022.0,1022.0,1021.6,1021.6,56.0
2023-04-13 11:31:59,1021.6,1022.0,1021.55,1022.0,120.0
2023-04-13 11:32:59,1022.0,1022.0,1022.0,1022.0,483.0
2023-04-13 11:33:59,1022.5,1023.0,1022.5,1022.95,406.0
2023-04-13 11:34:59,1022.95,1022.95,1021.65,1022.05,213.0
2023-04-13 11:35:59,1022.15,1022.25,1021.7,1022.0,68.0
2023-04-13 11:36:59,1022.0,1022.0,1021.65,1022.0,207.0
2023-04-13 11:37:59,1022.0,1022.0,1021.6,1022.0,47.0
2023-04-13 11:38:59,1022.0,1022.5,1021.6,1022.15,941.0
2023-04-13 11:39:59,1022.15,1022.5,1022.1,1022.5,162.0
2023-04-13 11:40:59,1022.5,1022.8,1022.05,1022.05,153.0
2023-04-13 11:41:59,1022.05,1022.5,1022.05,1022.45,220.0
2023-04-13 11:42:59,1022.45,1022.45,1021.75,1022.2,160.0
2023-04-13 11:43:59,1022.2,1022.2,1021.7,1022.2,152.0
2023-04-13 11:44:59,1022.2,1022.2,1021.8,1021.8,95.0
2023-04-13 11:45:59,1022.2,1022.2,1021.95,1021.95,249.0
2023-04-13 11:46:59,1021.95,1022.2,1021.8,1021.8,298.0
2023-04-13 11:47:59,1021.8,1024.0,1021.75,1024.0,3881.0
2023-04-13 11:48:59,1023.3,1024.0,1023.3,1023.35,993.0
2023-04-13 11:49:59,1023.9,1024.0,1023.25,1024.0,178.0
2023-04-13 11:50:59,1024.0,1024.0,1023.5,1023.65,341.0
2023-04-13 11:51:59,1023.65,1023.65,1022.9,1023.0,1540.0
2023-04-13 11:52:59,1022.85,1023.5,1022.55,1023.4,876.0
2023-04-13 11:53:59,1023.4,1023.65,1023.4,1023.65,166.0
2023-04-13 11:54:59,1023.65,1023.85,1023.5,1023.5,241.0
2023-04-13 11:55:59,1023.5,1023.9,1023.2,1023.9,1179.0
2023-04-13 11:56:59,1023.9,1023.9,1022.85,1022.85,287.0
2023-04-13 11:57:59,1022.85,1023.7,1022.85,1023.5,65.0
2023-04-13 11:58:59,1023.15,1023.75,1023.05,1023.75,610.0
2023-04-13 11:59:59,1023.75,1023.75,1023.25,1023.75,180.0
2023-04-13 12:00:59,1023.75,1023.75,1023.05,1023.6,273.0
2023-04-13 12:01:59,1023.6,1023.7,1023.6,1023.7,141.0
2023-04-13 12:02:59,1023.7,1023.7,1023.2,1023.6,83.0
2023-04-13 12:03:59,1023.25,1023.6,1023.0,1023.2,961.0
2023-04-13 12:04:59,1023.2,1023.2,1022.4,1023.0,604.0
2023-04-13 12:05:59,1023.0,1023.45,1022.5,1023.45,139.0
2023-04-13 12:06:59,1023.45,1023.6,1022.95,1023.45,507.0
2023-04-13 12:07:59,1023.45,1023.55,1023.15,1023.55,45.0
2023-04-13 12:08:59,1023.05,1023.6,1022.8,1023.5,105.0
2023-04-13 12:09:59,1023.5,1023.55,1022.95,1022.95,150.0
2023-04-13 12:10:59,1022.95,1023.35,1022.25,1022.95,417.0
2023-04-13 12:11:59,1022.95,1023.0,1022.3,1022.35,417.0
2023-04-13 12:12:59,1022.35,1022.8,1022.15,1022.8,64.0
2023-04-13 12:13:59,1022.8,1022.8,1021.9,1022.5,805.0
2023-04-13 12:14:59,1022.5,1022.5,1022.0,1022.5,82.0
2023-04-13 12:15:59,1022.5,1022.55,1022.0,1022.3,139.0
2023-04-13 12:16:59,1022.3,1022.4,1021.5,1021.6,1927.0
2023-04-13 12:17:59,1022.2,1022.3,1020.6,1022.3,4133.0
2023-04-13 12:18:59,1022.15,1022.3,1021.1,1021.9,919.0
2023-04-13 12:19:59,1021.9,1021.95,1021.45,1021.9,42.0
2023-04-13 12:20:59,1021.9,1021.9,1021.3,1021.9,57.0
2023-04-13 12:21:59,1021.9,1021.9,1021.2,1021.9,576.0
2023-04-13 12:22:59,1021.85,1021.9,1021.35,1021.5,278.0
2023-04-13 12:23:59,1021.5,1021.5,1021.05,1021.4,213.0
2023-04-13 12:24:59,1021.4,1022.0,1021.4,1022.0,550.0
2023-04-13 12:25:59,1022.0,1022.4,1021.55,1022.4,420.0
2023-04-13 12:26:59,1022.4,1023.3,1022.4,1023.3,609.0
2023-04-13 12:27:59,1023.3,1023.55,1023.05,1023.05,183.0
2023-04-13 12:28:59,1023.55,1023.6,1023.1,1023.6,240.0
2023-04-13 12:29:59,1023.6,1023.7,1023.1,1023.6,221.0
2023-04-13 12:30:59,1023.6,1023.6,1023.05,1023.45,91.0
2023-04-13 12:31:59,1022.8,1023.35,1021.75,1022.05,787.0
2023-04-13 12:32:59,1022.05,1023.75,1021.9,1023.2,581.0
2023-04-13 12:33:59,1023.2,1023.65,1022.55,1023.05,120.0
2023-04-13 12:34:59,1023.05,1023.05,1022.4,1023.0,297.0
2023-04-13 12:35:59,1022.65,1022.9,1022.0,1022.9,547.0
2023-04-13 12:36:59,1022.9,1023.0,1022.9,1023.0,40.0
2023-04-13 12:37:59,1022.55,1023.0,1022.25,1022.65,280.0
2023-04-13 12:38:59,1022.65,1022.65,1022.2,1022.3,165.0
2023-04-13 12:39:59,1022.3,1022.75,1022.25,1022.65,244.0
2023-04-13 12:40:59,1022.65,1022.65,1022.25,1022.65,147.0
2023-04-13 12:41:59,1022.65,1023.0,1022.4,1022.45,3185.0
2023-04-13 12:42:59,1022.9,1023.05,1022.45,1023.05,2628.0
2023-04-13 12:43:59,1023.05,1023.05,1022.45,1023.05,247.0
2023-04-13 12:44:59,1023.05,1023.15,1022.65,1023.15,126.0
2023-04-13 12:45:59,1023.15,1023.2,1022.9,1023.2,681.0
2023-04-13 12:46:59,1023.2,1023.5,1022.95,1023.5,492.0
2023-04-13 12:47:59,1023.5,1023.5,1023.0,1023.4,983.0
2023-04-13 12:48:59,1023.0,1023.45,1023.0,1023.45,379.0
2023-04-13 12:49:59,1023.45,1025.0,1023.45,1024.5,5315.0
2023-04-13 12:50:59,1024.5,1025.45,1024.2,1025.45,6962.0
2023-04-13 12:51:59,1025.5,1025.9,1025.0,1025.55,1728.0
2023-04-13 12:52:59,1025.55,1025.55,1025.05,1025.05,1276.0
2023-04-13 12:53:59,1025.4,1025.4,1025.0,1025.05,522.0
2023-04-13 12:54:59,1025.05,1025.05,1024.55,1024.95,188.0
2023-04-13 12:55:59,1024.95,1025.4,1024.95,1025.25,2936.0
2023-04-13 12:56:59,1025.2,1025.6,1024.95,1025.2,2903.0
2023-04-13 12:57:59,1025.2,1025.6,1025.0,1025.6,497.0
2023-04-13 12:58:59,1025.6,1026.0,1025.45,1025.45,3720.0
2023-04-13 12:59:59,1026.0,1026.0,1025.45,1026.0,396.0
2023-04-13 13:00:59,1026.0,1026.0,1025.75,1026.0,671.0
2023-04-13 13:01:59,1026.0,1026.0,1025.25,1025.95,943.0
2023-04-13 13:02:59,1025.95,1027.9,1025.65,1027.2,11756.0
2023-04-13 13:03:59,1026.7,1027.25,1025.15,1025.8,2025.0
2023-04-13 13:04:59,1025.65,1025.85,1025.05,1025.75,1853.0
2023-04-13 13:05:59,1025.75,1025.75,1025.05,1025.45,975.0
2023-04-13 13:06:59,1025.45,1025.55,1025.1,1025.1,297.0
2023-04-13 13:07:59,1025.1,1025.5,1025.05,1025.3,382.0
2023-04-13 13:08:59,1025.05,1025.2,1024.4,1024.95,3976.0
2023-04-13 13:09:59,1024.95,1025.65,1024.95,1025.4,1249.0
2023-04-13 13:10:59,1025.45,1025.45,1024.5,1025.0,518.0
2023-04-13 13:11:59,1025.0,1025.7,1025.0,1025.7,366.0
2023-04-13 13:12:59,1025.55,1025.75,1025.5,1025.55,235.0
2023-04-13 13:13:59,1025.55,1025.55,1024.95,1025.5,398.0
2023-04-13 13:14:59,1025.5,1025.6,1024.95,1025.05,98.0
2023-04-13 13:15:59,1025.05,1025.6,1024.6,1024.65,3279.0
2023-04-13 13:16:59,1024.65,1024.65,1022.6,1022.95,3873.0
2023-04-13 13:17:59,1022.55,1023.2,1022.1,1022.75,7664.0
2023-04-13 13:18:59,1022.75,1023.55,1022.75,1023.25,1010.0
2023-04-13 13:19:59,1023.25,1023.85,1023.25,1023.85,255.0
2023-04-13 13:20:59,1023.95,1025.0,1023.95,1024.85,858.0
2023-04-13 13:21:59,1024.85,1025.05,1024.0,1024.6,811.0
2023-04-13 13:22:59,1024.6,1025.0,1024.15,1024.6,377.0
2023-04-13 13:23:59,1024.9,1025.0,1023.95,1024.25,7941.0
2023-04-13 13:24:59,1024.25,1024.75,1023.85,1024.25,480.0
2023-04-13 13:25:59,1024.25,1024.4,1024.0,1024.25,248.0
2023-04-13 13:26:59,1024.25,1024.4,1023.75,1024.3,314.0
2023-04-13 13:27:59,1024.15,1024.15,1023.35,1023.35,66.0
2023-04-13 13:28:59,1023.25,1023.6,1023.2,1023.2,162.0
2023-04-13 13:29:59,1024.25,1024.4,1023.95,1024.4,814.0
2023-04-13 13:30:59,1024.4,1024.4,1024.2,1024.4,122.0
2023-04-13 13:31:59,1024.4,1024.4,1023.5,1023.5,863.0
2023-04-13 13:32:59,1023.9,1024.0,1023.65,1024.0,332.0
2023-04-13 13:33:59,1024.0,1024.0,1023.8,1023.8,1820.0
2023-04-13 13:34:59,1023.8,1023.8,1023.0,1023.15,180.0
2023-04-13 13:35:59,1023.15,1023.95,1023.15,1023.85,560.0
2023-04-13 13:36:59,1023.85,1024.0,1023.85,1024.0,75.0
2023-04-13 13:37:59,1024.0,1024.0,1023.25,1023.75,51.0
2023-04-13 13:38:59,1023.75,1023.75,1022.65,1023.0,719.0
2023-04-13 13:39:59,1023.0,1023.0,1022.55,1022.95,81.0
2023-04-13 13:40:59,1022.95,1024.45,1022.95,1024.45,5572.0
2023-04-13 13:41:59,1024.45,1024.5,1023.75,1024.0,133.0
2023-04-13 13:42:59,1024.0,1024.0,1023.1,1023.6,166.0
2023-04-13 13:43:59,1023.6,1024.5,1023.55,1024.5,168.0
2023-04-13 13:44:59,1024.95,1025.0,1023.75,1024.75,872.0
2023-04-13 13:45:59,1024.75,1025.25,1024.2,1025.25,491.0
2023-04-13 13:46:59,1025.25,1025.25,1024.55,1025.0,387.0
2023-04-13 13:47:59,1025.0,1025.2,1024.95,1024.95,2153.0
2023-04-13 13:48:59,1024.95,1024.95,1023.85,1024.1,191.0
2023-04-13 13:49:59,1024.1,1024.15,1023.5,1024.15,87.0
2023-04-13 13:50:59,1024.15,1024.15,1023.55,1024.1,176.0
2023-04-13 13:51:59,1024.1,1024.85,1024.1,1024.85,60.0
2023-04-13 13:52:59,1024.85,1024.85,1024.4,1024.8,170.0
2023-04-13 13:53:59,1024.45,1024.75,1023.55,1024.0,644.0
2023-04-13 13:54:59,1024.0,1024.0,1023.7,1023.7,61.0
2023-04-13 13:55:59,1024.0,1024.0,1023.75,1024.0,134.0
2023-04-13 13:56:59,1024.3,1024.45,1023.75,1023.8,207.0
2023-04-13 13:57:59,1023.8,1023.8,1023.75,1023.8,178.0
2023-04-13 13:58:59,1023.8,1023.8,1023.8,1023.8,62.0
2023-04-13 13:59:59,1023.8,1024.05,1023.75,1024.05,288.0
2023-04-13 14:00:59,1024.05,1024.5,1024.05,1024.5,355.0
2023-04-13 14:01:59,1024.5,1024.55,1023.2,1023.2,714.0
2023-04-13 14:02:59,1023.3,1023.9,1023.3,1023.9,735.0
2023-04-13 14:03:59,1023.9,1024.5,1023.15,1024.3,1733.0
2023-04-13 14:04:59,1024.55,1025.4,1024.45,1024.75,4107.0
2023-04-13 14:05:59,1024.9,1025.45,1024.55,1025.45,1274.0
2023-04-13 14:06:59,1025.45,1025.6,1025.0,1025.5,162.0
2023-04-13 14:07:59,1025.5,1025.5,1024.75,1025.2,138.0
2023-04-13 14:08:59,1025.2,1025.2,1024.45,1025.2,277.0
2023-04-13 14:09:59,1024.8,1025.45,1024.8,1025.45,746.0
2023-04-13 14:10:59,1025.45,1025.45,1024.9,1025.35,73.0
2023-04-13 14:11:59,1025.35,1025.45,1024.85,1024.95,1131.0
2023-04-13 14:12:59,1024.95,1025.85,1024.35,1025.3,3414.0
2023-04-13 14:13:59,1025.8,1026.0,1025.3,1025.5,1449.0
2023-04-13 14:14:59,1025.5,1025.5,1025.15,1025.15,493.0
2023-04-13 14:15:59,1025.15,1025.5,1025.1,1025.5,2387.0
2023-04-13 14:16:59,1025.5,1026.0,1025.35,1026.0,205.0
2023-04-13 14:17:59,1025.9,1026.0,1025.45,1025.8,381.0
2023-04-13 14:18:59,1025.8,1025.9,1025.25,1025.35,110.0
2023-04-13 14:19:59,1025.35,1025.75,1025.25,1025.5,252.0
2023-04-13 14:20:59,1025.5,1025.85,1025.25,1025.8,497.0
2023-04-13 14:21:59,1025.8,1025.8,1024.8,1025.45,1146.0
2023-04-13 14:22:59,1025.4,1025.4,1024.75,1024.95,562.0
2023-04-13 14:23:59,1025.0,1025.0,1024.4,1025.0,492.0
2023-04-13 14:24:59,1025.0,1025.0,1025.0,1025.0,43.0
2023-04-13 14:25:59,1024.65,1025.0,1024.6,1025.0,146.0
2023-04-13 14:26:59,1025.0,1025.0,1024.6,1025.0,112.0
2023-04-13 14:27:59,1024.85,1025.0,1024.85,1025.0,141.0
2023-04-13 14:28:59,1025.0,1025.0,1024.85,1024.85,201.0
2023-04-13 14:29:59,1024.85,1025.0,1024.15,1024.5,1537.0
2023-04-13 14:30:59,1024.5,1024.5,1023.7,1024.35,1307.0
2023-04-13 14:31:59,1024.35,1024.5,1023.9,1024.5,158.0
2023-04-13 14:32:59,1023.95,1024.5,1023.95,1024.45,125.0
2023-04-13 14:33:59,1024.45,1025.0,1024.0,1024.6,710.0
2023-04-13 14:34:59,1024.6,1024.8,1024.05,1024.8,384.0
2023-04-13 14:35:59,1024.7,1024.75,1024.1,1024.7,136.0
2023-04-13 14:36:59,1024.7,1024.75,1024.65,1024.75,68.0
2023-04-13 14:37:59,1024.65,1025.0,1024.65,1024.9,279.0
2023-04-13 14:38:59,1024.9,1025.35,1024.7,1025.2,1595.0
2023-04-13 14:39:59,1025.25,1025.25,1024.9,1025.0,670.0
2023-04-13 14:40:59,1025.0,1025.0,1024.4,1024.7,550.0
2023-04-13 14:41:59,1025.0,1025.0,1024.55,1024.95,391.0
2023-04-13 14:42:59,1024.95,1025.0,1024.5,1025.0,304.0
2023-04-13 14:43:59,1025.0,1026.2,1024.75,1026.2,5062.0
2023-04-13 14:44:59,1026.95,1029.0,1026.95,1028.25,12700.0
2023-04-13 14:45:59,1028.35,1028.4,1027.5,1027.5,1193.0
2023-04-13 14:46:59,1027.5,1027.95,1026.95,1027.95,504.0
2023-04-13 14:47:59,1027.85,1027.95,1027.3,1027.95,287.0
2023-04-13 14:48:59,1027.4,1027.95,1027.0,1027.0,390.0
2023-04-13 14:49:59,1027.0,1027.45,1026.3,1027.2,4306.0
2023-04-13 14:50:59,1026.6,1027.75,1026.6,1027.1,615.0
2023-04-13 14:51:59,1027.1,1027.75,1027.0,1027.3,362.0
2023-04-13 14:52:59,1027.3,1027.55,1025.8,1025.8,652.0
2023-04-13 14:53:59,1026.25,1026.65,1025.75,1026.55,213.0
2023-04-13 14:54:59,1026.55,1027.3,1026.4,1026.65,749.0
2023-04-13 14:55:59,1026.65,1027.25,1026.4,1026.4,1134.0
2023-04-13 14:56:59,1026.4,1027.0,1026.0,1026.65,536.0
2023-04-13 14:57:59,1026.85,1027.35,1026.1,1027.2,2883.0
2023-04-13 14:58:59,1027.2,1027.2,1026.0,1026.75,1993.0
2023-04-13 14:59:59,1026.75,1026.75,1026.0,1026.0,1240.0
2023-04-13 15:00:59,1026.0,1026.45,1024.5,1025.7,1557.0
2023-04-13 15:01:59,1025.0,1025.9,1025.0,1025.6,1451.0
2023-04-13 15:02:59,1025.6,1025.6,1025.3,1025.5,304.0
2023-04-13 15:03:59,1025.5,1025.5,1025.2,1025.5,457.0
2023-04-13 15:04:59,1025.5,1025.5,1025.0,1025.35,1380.0
2023-04-13 15:05:59,1025.35,1026.0,1025.05,1025.8,5240.0
2023-04-13 15:06:59,1025.5,1025.55,1024.85,1024.85,906.0
2023-04-13 15:07:59,1025.45,1025.65,1025.0,1025.5,2833.0
2023-04-13 15:08:59,1025.7,1025.7,1025.5,1025.7,227.0
2023-04-13 15:09:59,1025.5,1025.5,1025.25,1025.5,1930.0
2023-04-13 15:10:59,1025.3,1025.3,1024.75,1025.0,1728.0
2023-04-13 15:11:59,1025.2,1025.45,1025.0,1025.45,1041.0
2023-04-13 15:12:59,1025.4,1026.45,1025.15,1026.45,1484.0
2023-04-13 15:13:59,1026.45,1026.45,1026.0,1026.4,678.0
2023-04-13 15:14:59,1025.85,1026.95,1025.85,1026.95,1263.0
2023-04-13 15:15:59,1026.45,1026.95,1026.35,1026.8,873.0
2023-04-13 15:16:59,1026.8,1026.8,1026.05,1026.15,1822.0
2023-04-13 15:17:59,1026.15,1026.55,1026.0,1026.05,681.0
