datetime,NIFTY BANK_open,NIFTY BANK_high,NIFTY BANK_low,NIFTY BANK_close
2023-05-05 10:04:59,43475.05,43487.3,43472.25,43483.6
2023-05-05 10:05:59,43483.85,43505.55,43475.05,43502.65
2023-05-05 10:06:59,43503.0,43518.15,43499.45,43518.15
2023-05-05 10:07:59,43516.1,43528.05,43514.25,43527.9
2023-05-05 10:08:59,43526.95,43559.35,43512.75,43554.25
2023-05-05 10:09:59,43552.15,43556.45,43545.1,43545.85
2023-05-05 10:10:59,43544.3,43544.3,43532.55,43533.75
2023-05-05 10:11:59,43532.45,43543.7,43531.15,43537.3
2023-05-05 10:12:59,43537.85,43559.65,43537.45,43554.75
2023-05-05 10:13:59,43556.45,43569.0,43549.8,43560.95
2023-05-05 10:14:59,43564.15,43570.35,43555.5,43558.7
2023-05-05 10:15:59,43556.45,43565.15,43540.75,43561.0
2023-05-05 10:16:59,43557.7,43562.85,43548.3,43549.4
2023-05-05 10:17:59,43549.55,43550.75,43536.35,43537.8
2023-05-05 10:18:59,43540.05,43546.9,43530.05,43538.6
2023-05-05 10:19:59,43543.25,43553.3,43534.0,43550.75
2023-05-05 10:20:59,43554.45,43567.8,43545.55,43561.1
2023-05-05 10:21:59,43559.1,43566.65,43556.2,43562.95
2023-05-05 10:22:59,43565.9,43580.4,43560.3,43576.85
2023-05-05 10:23:59,43577.6,43577.85,43558.15,43562.1
2023-05-05 10:24:59,43563.35,43588.0,43558.45,43570.6
2023-05-05 10:25:59,43567.8,43570.6,43555.05,43558.1
2023-05-05 10:26:59,43554.65,43567.35,43553.05,43555.9
2023-05-05 10:27:59,43555.2,43566.2,43555.2,43562.85
2023-05-05 10:28:59,43560.45,43568.8,43554.8,43554.8
2023-05-05 10:29:59,43555.2,43560.65,43536.6,43536.6
2023-05-05 10:30:59,43539.45,43552.55,43527.65,43547.45
2023-05-05 10:31:59,43548.55,43557.75,43546.9,43553.85
2023-05-05 10:32:59,43556.95,43558.8,43543.4,43549.2
2023-05-05 10:33:59,43552.05,43557.75,43534.0,43537.7
2023-05-05 10:34:59,43538.4,43538.4,43507.95,43511.05
2023-05-05 10:35:59,43509.7,43519.9,43508.1,43510.55
2023-05-05 10:36:59,43510.15,43513.9,43501.1,43509.4
2023-05-05 10:37:59,43512.6,43519.35,43504.3,43510.3
2023-05-05 10:38:59,43511.25,43522.55,43507.5,43522.25
2023-05-05 10:39:59,43515.15,43521.65,43509.7,43516.3
2023-05-05 10:40:59,43516.9,43519.15,43505.85,43509.1
2023-05-05 10:41:59,43512.15,43513.55,43499.15,43499.9
2023-05-05 10:42:59,43501.7,43509.0,43496.55,43501.5
2023-05-05 10:43:59,43497.25,43513.0,43494.7,43507.15
2023-05-05 10:44:59,43506.25,43521.05,43503.6,43507.85
2023-05-05 10:45:59,43509.55,43520.4,43509.05,43509.05
2023-05-05 10:46:59,43508.9,43508.9,43494.5,43499.4
2023-05-05 10:47:59,43502.45,43517.9,43499.25,43517.3
2023-05-05 10:48:59,43512.25,43514.0,43498.1,43499.2
2023-05-05 10:49:59,43500.95,43502.45,43486.5,43498.35
2023-05-05 10:50:59,43497.4,43501.45,43484.4,43492.85
2023-05-05 10:51:59,43486.25,43519.55,43486.25,43516.65
2023-05-05 10:52:59,43521.65,43521.8,43512.75,43520.05
2023-05-05 10:53:59,43519.7,43523.95,43511.95,43513.5
2023-05-05 10:54:59,43512.95,43525.45,43506.8,43524.45
2023-05-05 10:55:59,43522.7,43534.35,43518.35,43529.35
2023-05-05 10:56:59,43527.25,43528.5,43519.05,43526.15
2023-05-05 10:57:59,43528.3,43528.3,43518.9,43526.7
2023-05-05 10:58:59,43527.5,43528.15,43516.8,43523.35
2023-05-05 10:59:59,43521.4,43521.95,43511.6,43511.65
2023-05-05 11:00:59,43513.0,43513.0,43500.1,43500.4
2023-05-05 11:01:59,43496.1,43497.95,43479.3,43479.9
2023-05-05 11:02:59,43480.15,43480.15,43455.1,43456.6
2023-05-05 11:03:59,43459.75,43459.9,43434.95,43443.25
2023-05-05 11:04:59,43441.9,43447.9,43425.85,43429.7
2023-05-05 11:05:59,43428.35,43433.5,43422.4,43425.7
2023-05-05 11:06:59,43426.75,43432.6,43417.8,43417.8
2023-05-05 11:07:59,43416.75,43416.75,43341.3,43348.75
2023-05-05 11:08:59,43349.75,43349.75,43228.55,43316.9
2023-05-05 11:09:59,43313.65,43315.8,43267.45,43297.75
2023-05-05 11:10:59,43297.55,43317.05,43265.75,43309.0
2023-05-05 11:11:59,43319.85,43319.85,43296.65,43303.55
2023-05-05 11:12:59,43303.2,43303.2,43272.45,43272.45
2023-05-05 11:13:59,43273.75,43321.7,43272.85,43321.7
2023-05-05 11:14:59,43321.55,43342.3,43304.55,43336.05
2023-05-05 11:15:59,43341.15,43341.15,43292.1,43292.1
2023-05-05 11:16:59,43292.7,43297.4,43258.85,43258.85
2023-05-05 11:17:59,43259.1,43259.1,43207.25,43210.5
2023-05-05 11:18:59,43208.5,43222.7,43182.1,43204.45
2023-05-05 11:19:59,43202.55,43244.9,43202.55,43234.75
2023-05-05 11:20:59,43232.95,43234.7,43209.75,43221.9
2023-05-05 11:21:59,43225.05,43229.85,43208.55,43217.85
2023-05-05 11:22:59,43217.05,43224.85,43195.7,43220.2
2023-05-05 11:23:59,43220.0,43223.55,43190.7,43194.45
2023-05-05 11:24:59,43193.7,43241.3,43187.4,43237.05
2023-05-05 11:25:59,43232.45,43251.1,43222.2,43243.2
2023-05-05 11:26:59,43248.15,43248.15,43209.55,43220.0
2023-05-05 11:27:59,43217.9,43228.35,43195.3,43228.35
2023-05-05 11:28:59,43225.75,43279.1,43213.35,43279.1
2023-05-05 11:29:59,43276.55,43276.55,43237.85,43242.3
2023-05-05 11:30:59,43240.9,43259.5,43230.55,43257.85
2023-05-05 11:31:59,43259.25,43260.8,43246.85,43253.65
2023-05-05 11:32:59,43252.7,43271.9,43249.35,43265.5
2023-05-05 11:33:59,43266.05,43270.35,43246.0,43246.0
2023-05-05 11:34:59,43246.45,43260.05,43244.3,43259.75
2023-05-05 11:35:59,43258.55,43271.35,43256.1,43265.5
2023-05-05 11:36:59,43268.9,43268.9,43250.5,43260.9
2023-05-05 11:37:59,43260.1,43281.55,43257.65,43281.55
2023-05-05 11:38:59,43276.5,43283.3,43267.85,43270.3
2023-05-05 11:39:59,43270.35,43273.45,43247.5,43271.45
2023-05-05 11:40:59,43271.95,43282.3,43249.9,43249.9
2023-05-05 11:41:59,43249.1,43256.15,43234.8,43235.25
2023-05-05 11:42:59,43239.85,43258.25,43235.05,43257.85
2023-05-05 11:43:59,43256.55,43263.35,43242.9,43255.7
2023-05-05 11:44:59,43250.05,43255.95,43243.25,43246.2
2023-05-05 11:45:59,43250.25,43250.25,43215.1,43218.1
2023-05-05 11:46:59,43215.3,43215.3,43136.6,43154.45
2023-05-05 11:47:59,43153.55,43192.95,43150.55,43180.85
2023-05-05 11:48:59,43179.65,43179.65,43159.25,43169.55
2023-05-05 11:49:59,43167.9,43169.3,43150.25,43156.85
2023-05-05 11:50:59,43157.6,43164.85,43130.5,43141.7
2023-05-05 11:51:59,43139.85,43139.85,43118.55,43128.95
2023-05-05 11:52:59,43127.9,43156.6,43123.5,43132.45
2023-05-05 11:53:59,43138.6,43166.45,43131.2,43166.45
2023-05-05 11:54:59,43167.55,43167.55,43142.85,43152.0
2023-05-05 11:55:59,43153.25,43164.25,43147.45,43152.0
2023-05-05 11:56:59,43154.6,43157.05,43127.05,43127.8
2023-05-05 11:57:59,43131.35,43140.3,43126.1,43131.65
2023-05-05 11:58:59,43131.55,43134.65,43127.9,43132.75
2023-05-05 11:59:59,43132.4,43132.4,43108.1,43108.1
2023-05-05 12:00:59,43107.6,43124.45,43072.0,43072.0
2023-05-05 12:01:59,43052.85,43072.1,43050.85,43050.85
2023-05-05 12:02:59,43056.2,43064.4,43050.05,43053.6
2023-05-05 12:03:59,43054.4,43055.55,43032.7,43055.55
2023-05-05 12:04:59,43056.8,43076.0,43052.85,43068.65
2023-05-05 12:05:59,43066.7,43108.85,43065.25,43106.3
2023-05-05 12:06:59,43107.95,43135.6,43105.35,43123.9
2023-05-05 12:07:59,43124.1,43151.2,43114.05,43151.2
2023-05-05 12:08:59,43153.0,43157.7,43112.9,43127.95
2023-05-05 12:09:59,43126.7,43142.6,43109.4,43142.6
2023-05-05 12:10:59,43148.35,43148.6,43121.05,43137.85
2023-05-05 12:11:59,43129.75,43158.4,43123.25,43150.8
2023-05-05 12:12:59,43147.8,43183.8,43142.25,43172.9
2023-05-05 12:13:59,43172.15,43196.6,43170.15,43187.0
2023-05-05 12:14:59,43188.3,43216.3,43170.05,43216.3
2023-05-05 12:15:59,43215.1,43215.85,43197.4,43205.4
2023-05-05 12:16:59,43212.35,43213.35,43181.75,43200.25
2023-05-05 12:17:59,43196.55,43199.15,43162.55,43176.75
2023-05-05 12:18:59,43180.4,43244.5,43173.05,43240.55
2023-05-05 12:19:59,43245.5,43245.5,43217.3,43232.25
2023-05-05 12:20:59,43234.1,43234.1,43209.35,43216.05
2023-05-05 12:21:59,43215.95,43238.2,43215.95,43237.55
2023-05-05 12:22:59,43238.1,43238.1,43217.5,43227.9
2023-05-05 12:23:59,43224.95,43228.3,43211.05,43224.25
2023-05-05 12:24:59,43220.8,43223.75,43204.8,43213.95
2023-05-05 12:25:59,43215.5,43220.8,43179.45,43197.75
2023-05-05 12:26:59,43196.0,43196.0,43163.05,43168.3
2023-05-05 12:27:59,43170.6,43197.45,43168.45,43175.8
2023-05-05 12:28:59,43176.35,43212.95,43175.85,43210.0
2023-05-05 12:29:59,43211.2,43235.45,43197.8,43229.7
2023-05-05 12:30:59,43234.3,43240.9,43214.15,43225.05
2023-05-05 12:31:59,43224.8,43242.65,43222.1,43239.55
2023-05-05 12:32:59,43240.3,43246.65,43236.0,43238.6
2023-05-05 12:33:59,43241.65,43241.65,43198.3,43214.75
2023-05-05 12:34:59,43214.8,43244.65,43211.3,43241.6
2023-05-05 12:35:59,43242.8,43252.6,43226.55,43226.55
2023-05-05 12:36:59,43229.6,43248.3,43224.9,43238.05
2023-05-05 12:37:59,43238.8,43238.8,43221.8,43230.4
2023-05-05 12:38:59,43230.4,43244.0,43218.85,43227.5
2023-05-05 12:39:59,43236.7,43239.4,43209.05,43210.45
2023-05-05 12:40:59,43210.45,43217.3,43183.8,43206.2
2023-05-05 12:41:59,43205.65,43224.2,43198.65,43218.6
2023-05-05 12:42:59,43219.45,43232.05,43217.9,43228.65
2023-05-05 12:43:59,43231.2,43231.2,43216.6,43223.0
2023-05-05 12:44:59,43223.45,43224.1,43209.95,43216.95
2023-05-05 12:45:59,43217.6,43235.0,43213.95,43234.3
2023-05-05 12:46:59,43233.45,43233.45,43201.65,43209.9
2023-05-05 12:47:59,43208.25,43213.5,43188.65,43208.05
2023-05-05 12:48:59,43206.6,43243.55,43204.7,43236.5
2023-05-05 12:49:59,43241.05,43242.65,43224.85,43229.95
2023-05-05 12:50:59,43229.7,43242.6,43208.85,43236.95
2023-05-05 12:51:59,43239.55,43244.6,43194.95,43198.8
2023-05-05 12:52:59,43201.9,43218.15,43192.9,43214.05
2023-05-05 12:53:59,43207.5,43252.7,43205.15,43252.7
2023-05-05 12:54:59,43253.3,43276.1,43249.15,43268.75
2023-05-05 12:55:59,43268.2,43280.85,43262.2,43276.4
2023-05-05 12:56:59,43274.1,43274.65,43265.05,43268.75
2023-05-05 12:57:59,43266.9,43266.9,43236.25,43243.95
2023-05-05 12:58:59,43244.35,43250.6,43228.5,43236.3
2023-05-05 12:59:59,43232.25,43280.05,43228.55,43271.0
2023-05-05 13:00:59,43278.35,43282.95,43257.3,43269.75
2023-05-05 13:01:59,43274.45,43274.45,43261.5,43265.05
2023-05-05 13:02:59,43268.4,43277.75,43261.1,43271.2
2023-05-05 13:03:59,43270.1,43271.1,43182.3,43182.3
2023-05-05 13:04:59,43181.85,43198.7,43134.75,43145.4
2023-05-05 13:05:59,43144.75,43183.2,43137.8,43180.6
2023-05-05 13:06:59,43180.75,43202.95,43161.75,43193.2
2023-05-05 13:07:59,43193.05,43195.7,43154.6,43158.55
2023-05-05 13:08:59,43165.05,43188.7,43156.15,43169.65
2023-05-05 13:09:59,43171.15,43190.3,43159.35,43184.9
2023-05-05 13:10:59,43185.95,43185.95,43168.45,43168.45
2023-05-05 13:11:59,43173.35,43174.1,43154.8,43166.0
2023-05-05 13:12:59,43163.6,43199.4,43161.8,43196.05
2023-05-05 13:13:59,43198.95,43199.9,43177.85,43199.9
2023-05-05 13:14:59,43199.8,43205.05,43184.3,43202.35
2023-05-05 13:15:59,43203.45,43214.45,43195.8,43212.4
2023-05-05 13:16:59,43211.45,43211.45,43177.7,43177.9
2023-05-05 13:17:59,43178.65,43185.95,43161.45,43166.55
2023-05-05 13:18:59,43170.7,43176.0,43167.05,43172.0
2023-05-05 13:19:59,43171.9,43171.9,43140.25,43152.35
2023-05-05 13:20:59,43152.4,43162.0,43139.65,43161.05
2023-05-05 13:21:59,43163.45,43172.95,43153.05,43165.7
2023-05-05 13:22:59,43166.8,43171.65,43149.4,43151.5
2023-05-05 13:23:59,43152.05,43190.9,43151.2,43175.5
2023-05-05 13:24:59,43174.35,43190.2,43166.35,43168.7
2023-05-05 13:25:59,43170.75,43185.25,43164.35,43173.95
2023-05-05 13:26:59,43175.85,43181.75,43164.55,43173.5
2023-05-05 13:27:59,43173.05,43177.45,43159.05,43171.0
2023-05-05 13:28:59,43173.9,43175.6,43164.5,43168.3
2023-05-05 13:29:59,43166.25,43171.4,43162.85,43164.6
2023-05-05 13:30:59,43161.95,43162.9,43139.3,43157.9
2023-05-05 13:31:59,43156.9,43200.0,43155.0,43188.9
2023-05-05 13:32:59,43187.95,43193.7,43159.95,43160.45
2023-05-05 13:33:59,43160.25,43161.4,43118.6,43119.0
2023-05-05 13:34:59,43121.7,43135.35,43120.6,43126.65
2023-05-05 13:35:59,43127.75,43127.75,43094.45,43107.6
2023-05-05 13:36:59,43110.1,43110.1,43071.4,43075.2
2023-05-05 13:37:59,43080.2,43123.4,43073.5,43121.75
2023-05-05 13:38:59,43124.75,43124.75,43108.05,43113.2
2023-05-05 13:39:59,43112.65,43127.1,43099.85,43122.35
2023-05-05 13:40:59,43125.95,43126.5,43111.8,43125.45
2023-05-05 13:41:59,43130.25,43132.05,43091.75,43095.9
2023-05-05 13:42:59,43097.25,43098.65,43086.3,43089.0
2023-05-05 13:43:59,43089.05,43090.2,43044.1,43072.15
